strategy,length_km,buffer_hours,storage_cost_2023_usd_per_kg,annual_delivered_kg,required_buffer_kg,diameter_in,stations,segment_length_km,q_bar_a,draft_inlet_bar_a,pressure_swing_bar,raw_linepack_kg,credited_linepack_kg,external_storage_kg,gathering_stages,gathering_rating_unit_kw,enroute_stages,enroute_rating_unit_kw,compressor_capex_2018_usd,full_year_energy_kwh,pipeline_capex_2023_usd,compressor_capex_2023_usd,storage_capex_2023_usd,pipeline_lcot_2023_usd_per_kg,compressor_lcot_2023_usd_per_kg,electricity_lcot_2023_usd_per_kg,storage_lcot_2023_usd_per_kg,lcot_2023_usd_per_kg,annual_cost_2023_usd,service_closure_kg,infrastructure_response,uses_linepack,delta_embedded_2023_usd_per_kg,delta_redesign_2023_usd_per_kg,delta_joint_vs_external_storage_only_2023_usd_per_kg,joint_saving_vs_external_storage_only_percent
Joint design,1200.0,72.0,200.0,500000000.0,4109589.04109589,42.0,0,1200.0,21.01325,32.5511340638266,41.52894681903439,3563510.5255453098,3563510.5255453098,546078.5155505803,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,1781237714.5235832,28729098.81012402,109215703.11011606,0.37405992004995253,0.008101605864454974,0.063213201801047,0.021843140622023215,0.4672178683374777,233608934.16873884,0.0,Diameter change,True,0.02096503485764223,0.015533776068893168,0.0364988109265354,7.245900806751978
External storage only,1600.0,0.0,200.0,500000000.0,0.0,30.0,1,800.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,0.0,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.0,0.4397458163902554,219872908.1951277,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Linepack without redesign,1600.0,0.0,200.0,500000000.0,0.0,30.0,1,800.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,0.0,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.0,0.4397458163902554,219872908.1951277,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Joint design,1600.0,0.0,200.0,500000000.0,0.0,30.0,1,800.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,0.0,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.0,0.4397458163902554,219872908.1951277,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
External storage only,1600.0,6.0,200.0,500000000.0,342465.7534246575,30.0,1,800.0,,,0.0,0.0,0.0,342465.7534246575,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,68493150.6849315,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.0136986301369863,0.4534444465272417,226722223.26362085,0.0,Transport assets retained,False,0.002078681376749325,0.008019133411498125,0.01009781478824745,2.2269133221462445
Linepack without redesign,1600.0,6.0,200.0,500000000.0,342465.7534246575,30.0,1,800.0,51.41735684348515,69.9986006120988,0.8902626228047552,51967.03441952149,51967.03441952149,290498.719005136,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.7550016,1667491341.3942056,37857822.62795118,58099743.8010272,0.35017318169278316,0.010675905981082234,0.07889672871642152,0.01161994876020544,0.45136576515049237,225682882.57524619,0.0,Transport assets retained,True,0.002078681376749325,0.008019133411498125,0.01009781478824745,2.2269133221462445
Joint design,1600.0,6.0,200.0,500000000.0,342465.7534246575,30.0,1,800.0,45.44162024215761,65.73431640409974,5.86688202323915,342465.7536181944,342465.7534246575,0.0,2,19817.671124984532,1,5913.445783367643,27202028.336728595,392007972.3776784,1667491341.3942056,39354250.40270088,0.0,0.35017318169278316,0.01109789861356165,0.0820755514326494,0.0,0.44334663173899425,221673315.86949712,0.0,Compressor resize,True,0.002078681376749325,0.008019133411498125,0.01009781478824745,2.2269133221462445
External storage only,1600.0,12.0,200.0,500000000.0,684931.506849315,30.0,1,800.0,,,0.0,0.0,0.0,684931.506849315,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,136986301.369863,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.0273972602739726,0.46714307666422794,233571538.33211398,0.0,Transport assets retained,False,0.0020786813767492696,0.015676841428237664,0.017755522804986934,3.8008746553144808
Linepack without redesign,1600.0,12.0,200.0,500000000.0,684931.506849315,30.0,1,800.0,51.41735684348515,69.9986006120988,0.8902626228047552,51967.03441952149,51967.03441952149,632964.4724297936,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.7550016,1667491341.3942056,37857822.62795118,126592894.48595871,0.35017318169278316,0.010675905981082234,0.07889672871642152,0.025318578897191746,0.46506439528747867,232532197.64373934,0.0,Transport assets retained,True,0.0020786813767492696,0.015676841428237664,0.017755522804986934,3.8008746553144808
Joint design,1600.0,12.0,200.0,500000000.0,684931.506849315,30.0,1,800.0,38.0591784721335,60.865101403477006,11.733764032321282,684931.5064100054,684931.5064100054,0.0004393096314743161,2,19817.671124984532,1,7592.876519534109,28878520.257435404,417593734.5495362,1667491341.3942056,41779697.579980575,0.08786192629486322,0.35017318169278316,0.011781874717554522,0.0874324974313309,1.7572385258972644e-11,0.449387553859241,224693776.9296205,0.0,Compressor resize,True,0.0020786813767492696,0.015676841428237664,0.017755522804986934,3.8008746553144808
External storage only,1600.0,24.0,200.0,500000000.0,1369863.01369863,30.0,1,800.0,,,0.0,0.0,0.0,1369863.01369863,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,273972602.739726,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.0547945205479452,0.4945403369382006,247270168.4691003,0.0,Transport assets retained,False,0.002078681376749325,0.021503022686648943,0.023581704063398268,4.7684086215084855
Linepack without redesign,1600.0,24.0,200.0,500000000.0,1369863.01369863,30.0,1,800.0,51.41735684348515,69.9986006120988,0.8902626228047552,51967.03441952149,51967.03441952149,1317895.9792791086,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.7550016,1667491341.3942056,37857822.62795118,263579195.85582173,0.35017318169278316,0.010675905981082234,0.07889672871642152,0.05271583917116435,0.4924616555614513,246230827.78072563,0.0,Transport assets retained,True,0.002078681376749325,0.021503022686648943,0.023581704063398268,4.7684086215084855
Joint design,1600.0,24.0,200.0,500000000.0,1369863.01369863,30.0,1,800.0,25.686812757470772,53.99881343621536,20.55284295162859,1199724.9684833088,1199724.9684833088,170138.04521532124,2,19817.671124984532,2,11726.168701059047,32754766.91326085,480563542.39329004,1667491341.3942056,47387616.94642045,34027609.04306425,0.35017318169278316,0.01336330797889057,0.10061662139451578,0.00680552180861285,0.47095863287480233,235479316.43740118,0.0,Compressor resize,True,0.002078681376749325,0.021503022686648943,0.023581704063398268,4.7684086215084855
External storage only,1600.0,36.0,200.0,500000000.0,2054794.520547945,30.0,1,800.0,,,0.0,0.0,0.0,2054794.520547945,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,410958904.109589,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.0821917808219178,0.5219375972121733,260968798.6060866,0.0,Transport assets retained,False,0.0020786813767493806,0.021503022686648887,0.023581704063398268,4.518107948029667
Linepack without redesign,1600.0,36.0,200.0,500000000.0,2054794.520547945,30.0,1,800.0,51.41735684348515,69.9986006120988,0.8902626228047552,51967.03441952149,51967.03441952149,2002827.4861284236,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.7550016,1667491341.3942056,37857822.62795118,400565497.2256847,0.35017318169278316,0.010675905981082234,0.07889672871642152,0.08011309944513695,0.5198589158354239,259929457.91771194,0.0,Transport assets retained,True,0.0020786813767493806,0.021503022686648887,0.023581704063398268,4.518107948029667
Joint design,1600.0,36.0,200.0,500000000.0,2054794.520547945,30.0,1,800.0,25.686812757470772,53.99881343621536,20.55284295162859,1199724.9684833088,1199724.9684833088,855069.5520646363,2,19817.671124984532,2,11726.168701059047,32754766.91326085,480563542.39329004,1667491341.3942056,47387616.94642045,171013910.41292724,0.35017318169278316,0.01336330797889057,0.10061662139451578,0.034202782082585446,0.498355893148775,249177946.5743875,0.0,Compressor resize,True,0.0020786813767493806,0.021503022686648887,0.023581704063398268,4.518107948029667
External storage only,1600.0,48.0,200.0,500000000.0,2739726.02739726,30.0,1,800.0,,,0.0,0.0,0.0,2739726.02739726,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,547945205.479452,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.1095890410958904,0.5493348574861457,274667428.74307287,0.0,Transport assets retained,False,0.0020786813767492696,0.02150302268664883,0.0235817040633981,4.29277402335475
Linepack without redesign,1600.0,48.0,200.0,500000000.0,2739726.02739726,30.0,1,800.0,51.41735684348515,69.9986006120988,0.8902626228047552,51967.03441952149,51967.03441952149,2687758.9929777384,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.7550016,1667491341.3942056,37857822.62795118,537551798.5955477,0.35017318169278316,0.010675905981082234,0.07889672871642152,0.10751035971910954,0.5472561761093965,273628088.0546982,0.0,Transport assets retained,True,0.0020786813767492696,0.02150302268664883,0.0235817040633981,4.29277402335475
Joint design,1600.0,48.0,200.0,500000000.0,2739726.02739726,30.0,1,800.0,25.686812757470772,53.99881343621536,20.55284295162859,1199724.9684833088,1199724.9684833088,1540001.0589139513,2,19817.671124984532,2,11726.168701059047,32754766.91326085,480563542.39329004,1667491341.3942056,47387616.94642045,308000211.78279024,0.35017318169278316,0.01336330797889057,0.10061662139451578,0.061600042356558055,0.5257531534227476,262876576.7113738,0.0,Compressor resize,True,0.0020786813767492696,0.02150302268664883,0.0235817040633981,4.29277402335475
External storage only,1600.0,72.0,200.0,500000000.0,4109589.04109589,30.0,1,800.0,,,0.0,0.0,0.0,4109589.04109589,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.75485075,1667491341.3942056,37857822.62795118,821917808.219178,0.35017318169278316,0.010675905981082234,0.07889672871638993,0.1643835616438356,0.604129378034091,302064689.0170455,0.0,Transport assets retained,False,0.0020786813767492696,0.04241383483825545,0.04449251621500472,7.364733090747659
Linepack without redesign,1600.0,72.0,200.0,500000000.0,4109589.04109589,30.0,1,800.0,51.41735684348515,69.9986006120988,0.8902626228047552,51967.03441952149,51967.03441952149,4057622.0066763684,2,19817.671124984532,1,4916.8681483076125,26167683.372307286,376825328.7550016,1667491341.3942056,37857822.62795118,811524401.3352737,0.35017318169278316,0.010675905981082234,0.07889672871642152,0.16230488026705478,0.6020506966573417,301025348.32867086,0.0,Transport assets retained,True,0.0020786813767492696,0.04241383483825545,0.04449251621500472,7.364733090747659
Joint design,1600.0,72.0,200.0,500000000.0,4109589.04109589,42.0,0,1600.0,25.044535650593833,38.09534053300328,35.91968583894395,4109589.041402159,4109589.04109589,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,2325343115.0170674,28729098.81012402,0.0,0.4883220541535842,0.008101605864454974,0.063213201801047,0.0,0.5596368618190862,279818430.9095431,0.0,Diameter change,True,0.0020786813767492696,0.04241383483825545,0.04449251621500472,7.364733090747659
External storage only,2000.0,0.0,200.0,500000000.0,0.0,30.0,1,1000.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,0.0,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0,0.5277848967778932,263892448.38894662,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Linepack without redesign,2000.0,0.0,200.0,500000000.0,0.0,30.0,1,1000.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,0.0,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0,0.5277848967778932,263892448.38894662,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Joint design,2000.0,0.0,200.0,500000000.0,0.0,30.0,1,1000.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,0.0,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0,0.5277848967778932,263892448.38894662,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
External storage only,2000.0,6.0,200.0,500000000.0,342465.7534246575,30.0,1,1000.0,,,0.0,0.0,0.0,342465.7534246575,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,68493150.6849315,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0136986301369863,0.5414835269148796,270741763.4574398,0.0,Transport assets retained,False,0.002487247665732939,0.0069773490703838315,0.00946459673611677,1.7479011393091912
Linepack without redesign,2000.0,6.0,200.0,500000000.0,342465.7534246575,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,280284.56178054324,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,56056912.35610865,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.01121138247122173,0.5389962792491466,269498139.6245733,0.0,Transport assets retained,True,0.002487247665732939,0.0069773490703838315,0.00946459673611677,1.7479011393091912
Joint design,2000.0,6.0,200.0,500000000.0,342465.7534246575,30.0,1,1000.0,40.638237481951364,66.86957996160707,4.6935056059853295,342465.75269838725,342465.75269838725,0.0007262702565640211,2,19817.671124984532,1,8103.5874767343685,29374667.946237903,425374304.958361,2052252879.275636,42497494.067071624,0.14525405131280422,0.4309731046478836,0.011984293326914199,0.08906153217491412,2.9050810262560844e-11,0.5320189301787628,266009465.08938137,0.0,Compressor resize,True,0.002487247665732939,0.0069773490703838315,0.00946459673611677,1.7479011393091912
External storage only,2000.0,12.0,200.0,500000000.0,684931.506849315,30.0,1,1000.0,,,0.0,0.0,0.0,684931.506849315,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,136986301.369863,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0273972602739726,0.5551821570518658,277591078.5259329,0.0,Transport assets retained,False,0.002487247665732939,0.01353337695678336,0.0160206246225163,2.8856519286551268
Linepack without redesign,2000.0,12.0,200.0,500000000.0,684931.506849315,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,622750.3152052008,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,124550063.04104017,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.024910012608208035,0.5526949093861329,276347454.6930664,0.0,Transport assets retained,True,0.002487247665732939,0.01353337695678336,0.0160206246225163,2.8856519286551268
Joint design,2000.0,12.0,200.0,500000000.0,684931.506849315,30.0,1,1000.0,34.212767021494045,63.17109945116767,9.387011243944087,684931.5077297437,684931.506849315,0.0,2,19817.671124984532,1,10100.992177739816,31265449.90099939,455804331.35976577,2052252879.275636,45232963.11311044,0.0,0.4309731046478836,0.012755695597897144,0.09543273218356882,0.0,0.5391615324293495,269580766.2146748,0.0,Compressor resize,True,0.002487247665732939,0.01353337695678336,0.0160206246225163,2.8856519286551268
External storage only,2000.0,24.0,200.0,500000000.0,1369863.01369863,30.0,1,1000.0,,,0.0,0.0,0.0,1369863.01369863,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,273972602.739726,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0547945205479452,0.5825794173258384,291289708.6629192,0.0,Transport assets retained,False,0.002487247665732939,0.019643160700987594,0.022130408366720533,3.798693827582125
Linepack without redesign,2000.0,24.0,200.0,500000000.0,1369863.01369863,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,1307681.8220545158,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,261536364.41090316,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.05230727288218063,0.5800921696601055,290046084.83005273,0.0,Transport assets retained,True,0.002487247665732939,0.019643160700987594,0.022130408366720533,3.798693827582125
Joint design,2000.0,24.0,200.0,500000000.0,1369863.01369863,30.0,3,500.0,38.852479862229615,54.032882402719366,18.77402245258643,1369863.0128836646,1369863.0128836646,0.0008149654604494572,2,19817.671124984532,1,5228.975383855538,39770277.0826092,540904821.1175444,2052252879.275636,57537233.0151034,0.16299309208989143,0.4309731046478836,0.01622549971025916,0.1132504045683765,3.2598618417978286e-11,0.5604490089591179,280224504.47955894,0.0,Station-count change,True,0.002487247665732939,0.019643160700987594,0.022130408366720533,3.798693827582125
External storage only,2000.0,36.0,200.0,500000000.0,2054794.520547945,30.0,1,1000.0,,,0.0,0.0,0.0,2054794.520547945,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,410958904.109589,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.0821917808219178,0.6099766775998111,304988338.79990554,0.0,Transport assets retained,False,0.00248724766573305,0.01995162194351352,0.02243886960924657,3.678643861850747
Linepack without redesign,2000.0,36.0,200.0,500000000.0,2054794.520547945,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,1992613.3289038308,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,398522665.7807662,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.07970453315615325,0.6074894299340781,303744714.96703905,0.0,Transport assets retained,True,0.00248724766573305,0.01995162194351352,0.02243886960924657,3.678643861850747
Joint design,2000.0,36.0,200.0,500000000.0,2054794.520547945,30.0,4,400.0,39.25185639050849,51.65982947650928,21.01736873174432,1533550.7415347626,1533550.7415347626,521243.7790131825,2,19817.671124984532,1,4321.65382490593,42555843.10591299,565275737.5296841,2052252879.275636,61567221.56732975,104248755.8026365,0.4309731046478836,0.017361956481986993,0.11835299570016661,0.020849751160527303,0.5875378079905645,293768903.9952823,0.0,Station-count change,True,0.00248724766573305,0.01995162194351352,0.02243886960924657,3.678643861850747
External storage only,2000.0,48.0,200.0,500000000.0,2739726.02739726,30.0,1,1000.0,,,0.0,0.0,0.0,2739726.02739726,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,547945205.479452,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.1095890410958904,0.6373739378737836,318686968.9368918,0.0,Transport assets retained,False,0.002487247665732828,0.01995162194351363,0.02243886960924646,3.5205188470837556
Linepack without redesign,2000.0,48.0,200.0,500000000.0,2739726.02739726,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,2677544.8357531456,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,535508967.1506291,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.10710179343012584,0.6348866902080508,317443345.10402536,0.0,Transport assets retained,True,0.002487247665732828,0.01995162194351363,0.02243886960924646,3.5205188470837556
Joint design,2000.0,48.0,200.0,500000000.0,2739726.02739726,30.0,4,400.0,39.25185639050849,51.65982947650928,21.01736873174432,1533550.7415347626,1533550.7415347626,1206175.2858624975,2,19817.671124984532,1,4321.65382490593,42555843.10591299,565275737.5296841,2052252879.275636,61567221.56732975,241235057.1724995,0.4309731046478836,0.017361956481986993,0.11835299570016661,0.04824701143449991,0.6149350682645371,307467534.13226855,0.0,Station-count change,True,0.002487247665732828,0.01995162194351363,0.02243886960924646,3.5205188470837556
External storage only,2000.0,72.0,200.0,500000000.0,4109589.04109589,30.0,1,1000.0,,,0.0,0.0,0.0,4109589.04109589,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6935844,2052252879.275636,40826351.595266536,821917808.219178,0.4309731046478836,0.011513031149865164,0.08529876098014452,0.1643835616438356,0.6921684584217288,346084229.2108644,0.0,Transport assets retained,False,0.002487247665732939,0.01995162194351352,0.02243886960924646,3.2418220356950678
Linepack without redesign,2000.0,72.0,200.0,500000000.0,4109589.04109589,30.0,1,1000.0,45.607413817751265,70.00078980801499,0.8521954947872743,62181.19164411427,62181.19164411427,4047407.8494517757,2,19817.671124984532,1,6923.938923395723,28219558.53854778,407402615.6937352,2052252879.275636,40826351.595266536,809481569.8903551,0.4309731046478836,0.011513031149865164,0.08529876098017608,0.16189631397807103,0.6896812107559959,344840605.37799793,0.0,Transport assets retained,True,0.002487247665732939,0.01995162194351352,0.02243886960924646,3.2418220356950678
Joint design,2000.0,72.0,200.0,500000000.0,4109589.04109589,30.0,4,400.0,39.25185639050849,51.65982947650928,21.01736873174432,1533550.7415347626,1533550.7415347626,2576038.2995611276,2,19817.671124984532,1,4321.65382490593,42555843.10591299,565275737.5296841,2052252879.275636,61567221.56732975,515207659.9122255,0.4309731046478836,0.017361956481986993,0.11835299570016661,0.1030415319824451,0.6697295888124823,334864794.4062412,0.0,Station-count change,True,0.002487247665732939,0.01995162194351352,0.02243886960924646,3.2418220356950678
External storage only,400.0,0.0,600.0,500000000.0,0.0,24.0,0,400.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,0.0,0.08033920652977157,0.008101605864454974,0.063213201801047,0.0,0.15165401419527352,75827007.09763676,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Linepack without redesign,400.0,0.0,600.0,500000000.0,0.0,24.0,0,400.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,0.0,0.08033920652977157,0.008101605864454974,0.063213201801047,0.0,0.15165401419527352,75827007.09763676,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
Joint design,400.0,0.0,600.0,500000000.0,0.0,24.0,0,400.0,,,0.0,0.0,0.0,0.0,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,0.0,0.08033920652977157,0.008101605864454974,0.063213201801047,0.0,0.15165401419527352,75827007.09763676,0.0,Transport assets retained,False,0.0,0.0,0.0,0.0
External storage only,400.0,6.0,600.0,500000000.0,342465.7534246575,24.0,0,400.0,,,0.0,0.0,0.0,342465.7534246575,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,205479452.0547945,0.08033920652977157,0.008101605864454974,0.063213201801047,0.0410958904109589,0.1927499046062324,96374952.3031162,0.0,Transport assets retained,False,0.011880041154087279,0.012718294850194878,0.024598336004282156,12.761788938123704
Linepack without redesign,400.0,6.0,600.0,500000000.0,342465.7534246575,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,243465.41047393013,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,146079246.28435808,0.08033920652977157,0.008101605864454974,0.063213201801047,0.02921584925687162,0.18086986345214512,90434931.72607256,0.0,Transport assets retained,True,0.011880041154087279,0.012718294850194878,0.024598336004282156,12.761788938123704
Joint design,400.0,6.0,600.0,500000000.0,342465.7534246575,30.0,0,400.0,36.387999497887755,49.51884751182315,23.467528055353057,342465.75306943926,342465.75306943926,0.00035521824611350894,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,461127432.8277241,28729098.81012402,0.21313094766810536,0.09683676089382208,0.008101605864454974,0.063213201801047,4.262618953362107e-11,0.16815156860195024,84075784.30097511,0.0,Diameter change,True,0.011880041154087279,0.012718294850194878,0.024598336004282156,12.761788938123704
External storage only,400.0,12.0,600.0,500000000.0,684931.506849315,24.0,0,400.0,,,0.0,0.0,0.0,684931.506849315,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,410958904.109589,0.08033920652977157,0.008101605864454974,0.063213201801047,0.0821917808219178,0.23384579501719133,116922897.50859566,0.0,Transport assets retained,False,0.011880041154087279,0.03376893097226269,0.04564897212634997,19.520971981982424
Linepack without redesign,400.0,12.0,600.0,500000000.0,684931.506849315,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,585931.1638985876,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,351558698.3391526,0.08033920652977157,0.008101605864454974,0.063213201801047,0.07031173966783051,0.22196575386310405,110982876.93155202,0.0,Transport assets retained,True,0.011880041154087279,0.03376893097226269,0.04564897212634997,19.520971981982424
Joint design,400.0,12.0,600.0,500000000.0,684931.506849315,30.0,0,400.0,21.01325,39.61800634816717,35.48835031641107,517887.72075333726,517887.72075333726,167043.78609597776,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,461127432.8277241,28729098.81012402,100226271.65758666,0.09683676089382208,0.008101605864454974,0.063213201801047,0.020045254331517336,0.18819682289084136,94098411.44542068,0.0,Diameter change,True,0.011880041154087279,0.03376893097226269,0.04564897212634997,19.520971981982424
External storage only,400.0,24.0,600.0,500000000.0,1369863.01369863,24.0,0,400.0,,,0.0,0.0,0.0,1369863.01369863,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,821917808.219178,0.08033920652977157,0.008101605864454974,0.063213201801047,0.1643835616438356,0.31603757583910913,158018787.91955456,0.0,Transport assets retained,False,0.01188004115408725,0.094115177837086,0.10599521899117326,33.53880269134014
Linepack without redesign,400.0,24.0,600.0,500000000.0,1369863.01369863,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,1270862.6707479027,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,762517602.4487417,0.08033920652977157,0.008101605864454974,0.063213201801047,0.15250352048974833,0.3041575346850219,152078767.34251094,0.0,Transport assets retained,True,0.01188004115408725,0.094115177837086,0.10599521899117326,33.53880269134014
Joint design,400.0,24.0,600.0,500000000.0,1369863.01369863,42.0,0,400.0,21.01325,25.44726363787282,46.96099459686923,1343207.6607933505,1343207.6607933505,26655.35290527949,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,645375746.8276207,28729098.81012402,15993211.743167695,0.13552890683380037,0.008101605864454974,0.063213201801047,0.003198642348633539,0.21004235684793587,105021178.42396794,0.0,Diameter change,True,0.01188004115408725,0.094115177837086,0.10599521899117326,33.53880269134014
External storage only,400.0,36.0,600.0,500000000.0,2054794.520547945,24.0,0,400.0,,,0.0,0.0,0.0,2054794.520547945,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,1232876712.328767,0.08033920652977157,0.008101605864454974,0.063213201801047,0.24657534246575344,0.39822935666102693,199114678.33051348,0.0,Transport assets retained,False,0.011880041154087306,0.09411517783708595,0.10599521899117326,26.61662612718842
Linepack without redesign,400.0,36.0,600.0,500000000.0,2054794.520547945,24.0,0,400.0,21.01325,62.934121301415985,10.600025809436069,99000.3429507274,99000.3429507274,1955794.1775972177,2,19817.671124984532,0,0.0,19857823.53684561,301917911.39976436,382567650.14176935,28729098.81012402,1173476506.5583305,0.08033920652977157,0.008101605864454974,0.063213201801047,0.23469530131166613,0.38634931550693963,193174657.75346982,0.0,Transport assets retained,True,0.011880041154087306,0.09411517783708595,0.10599521899117326,26.61662612718842
